Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight,data_as_of,data_loaded_at
201607,01/07/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,246,34980708,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,233,39963694,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B744,-,26,16380000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B773,-,5,2770000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B789,-,9,3825000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,B744,-,14,9120000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,-,31,23653000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B748,-,23,15686000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,-,8,5456000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A346,-,31,17700907,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A388,-,31,26735445,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,B748,-,27,20601000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A343,-,13,5445414,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,-,26,16513000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,-,1,652000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Redding Aero Enterprises,bxr,Redding Aero Enterprises,bxr,Domestic,US,Freighter,Turbo Prop,Cessna,C208,-,18,153000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A343,-,31,13121897,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,-,62,34348000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,-,1431,67284957,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ2,-,6,282000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,-,31,2077000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,-,428,28676000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ7,-,61,4087000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E170,-,1124,84265370,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E170,-,24,1798968,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B733,-,424,48392000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,726,92928000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,170,24480000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,5,646000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,83,12137800,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A343,-,57,24127416,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,3,413367,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,44,6402220,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,-,28,15512000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,449,61866812,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,-,45,6200460,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,11,1515668,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1158,164665284,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,-,26,3697148,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,35,4976930,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,5,646000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,652,95387600,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,6,877800,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,50,7315000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,484,70809200,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,55,8046500,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,1133,177950900,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,77,12112100,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,54,8484200,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B744,-,3,1890000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B744,-,155,97650000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B744,-,89,56070000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,521,103158000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,438,98112000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,1,320000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,-,2,700000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,171,76605000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,32,14730000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,-,61,28060000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B772,-,5,2350000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,1,470000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,31,11780000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,-,45,17100000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B788,-,12,4560000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,24,10200000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,-,84,35700000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,32,13600000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,United Airlines,UA,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B789,-,9,3825000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,125,17223500,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1674,239157218,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,49,7004079,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,-,31,17700907,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,-,26,11050000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,53,7711765,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,WOW Air,WW,WOW Air,WW,International,Europe,Passenger,Wide Body,Airbus,A333,-,22,8972810,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,-,25,3230000,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,-,37,5413100,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,XL Airways France,SE,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A332,-,9,3571488,20/09/2025 13:01,22/09/2025 15:11
201607,01/07/2016,XL Airways France,SE,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A333,-,4,1649056,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A332,-,31,12337064,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B737,-,29,3712000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,67,9763000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Berlin,AB,Air Berlin,AB,International,Europe,Passenger,Wide Body,Airbus,A332,-,22,8827302,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,-,65,8723000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,-,254,36157976,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,-,3,514520,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B763,-,60,19200000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B773,-,1,554000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,-,1,425000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,-,31,21142000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B773,-,17,9418000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,-,31,26380504,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,-,11,5061144,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,-,20,11080000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,13,6396000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,-,16,7520000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,11,6094000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,-,4,1587328,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B734,-,10,1210000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B734,-,2,242000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,132,17054400,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,-,25,3230000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,121,17424000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,5,720000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,218,33400400,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,32,4868600,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,34,4681800,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,67,9527266,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,837,143545500,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,495,71280000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,16,3168000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,9,2790000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,1,310000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,5,3288000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B772,-,31,14260000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B744,-,10,6660000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,-,46,12512000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,31,26722217,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,-,27,12420000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B773,-,4,2216000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,-,31,4535300,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,-,72,39888000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,-,22,14652000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B788,-,31,11780000,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,-,213,16012914,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,-,246,18376282,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,103,14646394,20/09/2025 13:01,22/09/2025 15:11
201608,01/08/2016,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,-,379,41690000,20/09/2025 13:01,22/09/2025 15:11
